external_tx_id,user_ref,occurred_at,amount,direction,category,description,currency
SYN-LARGE-00781,syn-user-0068,2025-04-16T12:55:08Z,25507.54,debit,Debt,Debt expense,LKR
SYN-LARGE-00782,syn-user-0159,2025-12-19T19:58:49Z,82131.96,debit,Travel,Travel expense,LKR
SYN-LARGE-00783,syn-user-0075,2025-12-02T09:11:20Z,5786.20,debit,Transport,Transport expense,LKR
SYN-LARGE-00784,syn-user-0075,2026-01-08T19:26:19Z,88612.53,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-00785,syn-user-0227,2026-01-17T14:09:49Z,74993.75,debit,Savings,Savings expense,LKR
SYN-LARGE-00786,syn-user-0097,2025-02-24T14:38:36Z,279922.01,credit,Salary,Salary transaction,LKR
SYN-LARGE-00787,syn-user-0119,2025-11-02T08:44:49Z,6956.34,debit,Savings,Savings expense,LKR
SYN-LARGE-00788,syn-user-0245,2025-03-10T17:11:54Z,22422.45,debit,Debt,Debt expense,LKR
SYN-LARGE-00789,syn-user-0199,2025-09-09T07:26:48Z,4109.01,debit,Transport,Transport expense,LKR
SYN-LARGE-00790,syn-user-0008,2025-05-19T12:48:13Z,9372.14,debit,Utilities,Utilities expense,LKR
SYN-LARGE-00791,syn-user-0034,2025-04-01T21:44:20Z,34818.03,debit,Education,Education expense,LKR
SYN-LARGE-00792,syn-user-0235,2025-05-07T18:46:20Z,46572.71,debit,Housing,Housing expense,LKR
SYN-LARGE-00793,syn-user-0202,2025-11-10T22:41:56Z,27736.75,debit,Debt,Debt expense,LKR
SYN-LARGE-00794,syn-user-0020,2025-09-24T07:56:15Z,24983.29,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-00795,syn-user-0266,2025-10-03T22:48:40Z,44211.94,debit,Housing,Housing expense,LKR
SYN-LARGE-00796,syn-user-0026,2025-04-08T15:29:10Z,26647.53,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00797,syn-user-0217,2025-05-31T10:29:53Z,50427.79,debit,Housing,Housing expense,LKR
SYN-LARGE-00798,syn-user-0232,2025-02-16T10:25:26Z,7494.28,debit,Food,Food expense,LKR
SYN-LARGE-00799,syn-user-0166,2025-08-19T12:56:29Z,107769.18,credit,Salary,Salary transaction,LKR
SYN-LARGE-00800,syn-user-0047,2025-05-09T11:45:46Z,73037.18,debit,Savings,Savings expense,LKR
SYN-LARGE-00801,syn-user-0064,2025-02-16T08:33:45Z,19388.10,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-00802,syn-user-0197,2026-01-08T11:24:35Z,56250.31,debit,Travel,Travel expense,LKR
SYN-LARGE-00803,syn-user-0195,2025-01-23T10:10:55Z,25968.53,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00804,syn-user-0075,2025-04-02T15:46:49Z,37720.34,debit,Housing,Housing expense,LKR
SYN-LARGE-00805,syn-user-0229,2025-05-28T12:00:39Z,25463.55,debit,Food,Food expense,LKR
SYN-LARGE-00806,syn-user-0130,2025-01-07T06:38:56Z,22196.55,debit,Education,Education expense,LKR
SYN-LARGE-00807,syn-user-0253,2025-05-02T19:28:05Z,19552.77,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-00808,syn-user-0004,2025-05-06T12:03:11Z,13939.04,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00809,syn-user-0076,2025-01-29T07:42:36Z,24832.60,debit,Housing,Housing expense,LKR
SYN-LARGE-00810,syn-user-0153,2025-06-19T11:10:43Z,23117.72,debit,Housing,Housing expense,LKR
SYN-LARGE-00811,syn-user-0146,2025-11-09T11:29:47Z,26822.01,debit,Debt,Debt expense,LKR
SYN-LARGE-00812,syn-user-0297,2025-07-04T16:23:57Z,22212.80,debit,Food,Food expense,LKR
SYN-LARGE-00813,syn-user-0195,2026-02-24T08:18:30Z,25455.98,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-00814,syn-user-0069,2025-03-04T19:33:13Z,7779.22,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00815,syn-user-0108,2025-11-10T22:05:30Z,11081.06,credit,Refund,Refund transaction,LKR
SYN-LARGE-00816,syn-user-0148,2025-08-07T17:59:08Z,12573.11,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00817,syn-user-0289,2025-09-12T11:56:39Z,42330.58,debit,Savings,Savings expense,LKR
SYN-LARGE-00818,syn-user-0120,2025-12-29T06:07:01Z,98029.48,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-00819,syn-user-0239,2025-11-17T19:26:02Z,9955.56,debit,Utilities,Utilities expense,LKR
SYN-LARGE-00820,syn-user-0171,2025-06-29T12:44:18Z,20925.35,debit,Savings,Savings expense,LKR
SYN-LARGE-00821,syn-user-0131,2026-02-09T16:49:00Z,53135.51,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-00822,syn-user-0059,2025-12-18T06:53:11Z,22007.50,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00823,syn-user-0100,2025-06-19T21:51:02Z,40933.12,debit,Savings,Savings expense,LKR
SYN-LARGE-00824,syn-user-0070,2025-09-04T16:29:50Z,26869.69,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-00825,syn-user-0212,2026-01-16T16:35:34Z,4840.48,credit,Refund,Refund transaction,LKR
SYN-LARGE-00826,syn-user-0010,2025-04-17T17:04:09Z,36219.65,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00827,syn-user-0144,2026-03-07T11:36:38Z,19168.81,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-00828,syn-user-0200,2025-04-06T16:45:02Z,15751.64,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00829,syn-user-0140,2025-07-31T15:13:33Z,47732.11,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-00830,syn-user-0155,2025-03-31T12:58:05Z,2832.36,credit,Gift,Gift transaction,LKR
SYN-LARGE-00831,syn-user-0228,2025-09-17T10:12:21Z,27243.72,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-00832,syn-user-0248,2026-01-11T10:49:55Z,17241.30,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00833,syn-user-0051,2026-02-25T10:13:46Z,61874.40,debit,Travel,Travel expense,LKR
SYN-LARGE-00834,syn-user-0019,2025-08-24T15:59:02Z,13077.73,debit,Travel,Travel expense,LKR
SYN-LARGE-00835,syn-user-0045,2025-06-20T15:01:36Z,22845.83,debit,Housing,Housing expense,LKR
SYN-LARGE-00836,syn-user-0160,2025-11-24T15:17:34Z,9984.33,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00837,syn-user-0164,2026-01-31T14:09:10Z,20462.60,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-00838,syn-user-0141,2025-02-28T09:13:34Z,8614.57,credit,Refund,Refund transaction,LKR
SYN-LARGE-00839,syn-user-0180,2025-10-09T15:36:15Z,14234.25,debit,Transport,Transport expense,LKR
SYN-LARGE-00840,syn-user-0088,2025-02-06T07:08:01Z,24877.28,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00841,syn-user-0242,2025-12-12T19:25:11Z,2560.20,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-00842,syn-user-0229,2025-11-12T08:59:48Z,37003.96,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00843,syn-user-0239,2025-10-18T20:06:29Z,40315.17,credit,Gift,Gift transaction,LKR
SYN-LARGE-00844,syn-user-0159,2025-12-17T13:09:55Z,19351.29,debit,Education,Education expense,LKR
SYN-LARGE-00845,syn-user-0133,2025-07-06T16:29:31Z,29774.60,debit,Savings,Savings expense,LKR
SYN-LARGE-00846,syn-user-0016,2025-02-03T11:18:49Z,22164.96,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00847,syn-user-0179,2025-11-06T09:20:35Z,11955.10,debit,Travel,Travel expense,LKR
SYN-LARGE-00848,syn-user-0037,2026-02-10T19:15:39Z,16631.84,debit,Education,Education expense,LKR
SYN-LARGE-00849,syn-user-0125,2025-10-08T16:13:52Z,12130.68,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-00850,syn-user-0221,2026-02-06T13:11:42Z,35961.39,debit,Debt,Debt expense,LKR
SYN-LARGE-00851,syn-user-0040,2026-01-14T09:37:38Z,38061.80,debit,Debt,Debt expense,LKR
SYN-LARGE-00852,syn-user-0238,2025-06-16T18:04:38Z,7870.79,debit,Education,Education expense,LKR
SYN-LARGE-00853,syn-user-0056,2025-12-17T07:05:13Z,10494.84,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00854,syn-user-0072,2025-10-25T10:42:09Z,65737.95,debit,Savings,Savings expense,LKR
SYN-LARGE-00855,syn-user-0232,2025-09-30T12:13:43Z,27062.09,debit,Debt,Debt expense,LKR
SYN-LARGE-00856,syn-user-0163,2025-06-03T15:58:59Z,12018.03,credit,Refund,Refund transaction,LKR
SYN-LARGE-00857,syn-user-0223,2026-01-03T06:39:32Z,44574.67,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00858,syn-user-0207,2025-03-07T07:00:45Z,35353.48,debit,Housing,Housing expense,LKR
SYN-LARGE-00859,syn-user-0287,2026-02-25T06:15:27Z,24531.20,debit,Food,Food expense,LKR
SYN-LARGE-00860,syn-user-0202,2025-11-17T19:34:13Z,12774.95,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00861,syn-user-0089,2025-09-01T17:53:26Z,6076.63,credit,Refund,Refund transaction,LKR
SYN-LARGE-00862,syn-user-0079,2025-05-28T06:04:41Z,14416.19,debit,Savings,Savings expense,LKR
SYN-LARGE-00863,syn-user-0009,2025-03-15T10:05:08Z,26659.14,debit,Education,Education expense,LKR
SYN-LARGE-00864,syn-user-0213,2025-08-22T11:29:32Z,42038.22,debit,Debt,Debt expense,LKR
SYN-LARGE-00865,syn-user-0218,2025-10-10T11:27:38Z,11303.91,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00866,syn-user-0004,2025-10-23T14:26:59Z,9063.73,debit,Utilities,Utilities expense,LKR
SYN-LARGE-00867,syn-user-0280,2025-10-23T17:07:37Z,44703.03,debit,Housing,Housing expense,LKR
SYN-LARGE-00868,syn-user-0247,2025-12-20T14:29:33Z,29520.43,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-00869,syn-user-0041,2025-09-25T08:43:40Z,9130.78,debit,Food,Food expense,LKR
SYN-LARGE-00870,syn-user-0277,2026-02-13T16:34:49Z,4742.91,debit,Debt,Debt expense,LKR
SYN-LARGE-00871,syn-user-0006,2025-08-29T16:26:22Z,23384.65,debit,Education,Education expense,LKR
SYN-LARGE-00872,syn-user-0151,2025-05-29T15:46:50Z,36991.72,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-00873,syn-user-0289,2025-05-14T07:42:18Z,17766.09,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-00874,syn-user-0014,2025-05-27T14:16:08Z,8325.55,debit,Transport,Transport expense,LKR
SYN-LARGE-00875,syn-user-0144,2025-05-21T09:38:11Z,13590.83,credit,Gift,Gift transaction,LKR
SYN-LARGE-00876,syn-user-0078,2025-12-04T13:31:11Z,5026.91,debit,Transport,Transport expense,LKR
SYN-LARGE-00877,syn-user-0271,2025-01-17T10:53:31Z,27183.64,debit,Food,Food expense,LKR
SYN-LARGE-00878,syn-user-0212,2026-01-30T11:13:36Z,38013.88,debit,Savings,Savings expense,LKR
SYN-LARGE-00879,syn-user-0177,2025-01-28T20:25:30Z,4313.08,debit,Food,Food expense,LKR
SYN-LARGE-00880,syn-user-0155,2025-09-01T18:30:16Z,23328.53,debit,Travel,Travel expense,LKR
SYN-LARGE-00881,syn-user-0075,2025-09-29T20:24:43Z,31573.23,debit,Housing,Housing expense,LKR
SYN-LARGE-00882,syn-user-0162,2025-09-29T17:54:27Z,22576.12,debit,Housing,Housing expense,LKR
SYN-LARGE-00883,syn-user-0140,2025-06-21T18:29:49Z,9383.60,debit,Food,Food expense,LKR
SYN-LARGE-00884,syn-user-0124,2026-01-11T11:20:35Z,7103.51,debit,Utilities,Utilities expense,LKR
SYN-LARGE-00885,syn-user-0006,2025-12-11T09:33:06Z,58528.62,credit,Salary,Salary transaction,LKR
SYN-LARGE-00886,syn-user-0229,2025-06-29T07:01:39Z,28930.13,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-00887,syn-user-0048,2025-01-30T12:38:40Z,72047.52,debit,Savings,Savings expense,LKR
SYN-LARGE-00888,syn-user-0063,2025-12-29T10:24:42Z,24411.02,debit,Food,Food expense,LKR
SYN-LARGE-00889,syn-user-0290,2026-02-16T14:18:29Z,20391.34,debit,Food,Food expense,LKR
SYN-LARGE-00890,syn-user-0039,2025-11-24T16:16:10Z,17110.41,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00891,syn-user-0038,2025-05-22T07:16:52Z,12269.12,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00892,syn-user-0136,2025-04-02T12:39:25Z,39197.46,debit,Education,Education expense,LKR
SYN-LARGE-00893,syn-user-0092,2025-11-27T19:13:39Z,8798.53,debit,Transport,Transport expense,LKR
SYN-LARGE-00894,syn-user-0055,2025-08-15T07:04:04Z,11100.85,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-00895,syn-user-0293,2026-01-08T21:09:41Z,1731.83,debit,Education,Education expense,LKR
SYN-LARGE-00896,syn-user-0001,2025-01-20T16:57:25Z,4014.08,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00897,syn-user-0295,2025-01-02T18:54:46Z,19647.44,debit,Education,Education expense,LKR
SYN-LARGE-00898,syn-user-0036,2025-10-04T21:07:36Z,28670.51,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00899,syn-user-0275,2025-07-03T08:23:34Z,9293.03,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00900,syn-user-0175,2025-02-11T11:35:02Z,14533.20,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00901,syn-user-0197,2025-12-05T09:40:44Z,16214.08,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-00902,syn-user-0184,2025-09-07T12:08:02Z,18081.37,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-00903,syn-user-0099,2025-01-13T18:04:50Z,12635.62,debit,Debt,Debt expense,LKR
SYN-LARGE-00904,syn-user-0277,2025-11-26T20:01:02Z,86950.98,debit,Travel,Travel expense,LKR
SYN-LARGE-00905,syn-user-0174,2025-01-29T12:51:41Z,37058.87,debit,Housing,Housing expense,LKR
SYN-LARGE-00906,syn-user-0268,2025-08-23T13:59:04Z,15958.97,debit,Travel,Travel expense,LKR
SYN-LARGE-00907,syn-user-0019,2026-01-12T07:15:44Z,1743.46,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-00908,syn-user-0067,2025-01-08T09:29:39Z,321875.39,credit,Salary,Salary transaction,LKR
SYN-LARGE-00909,syn-user-0088,2026-03-04T13:04:51Z,5854.49,debit,Food,Food expense,LKR
SYN-LARGE-00910,syn-user-0104,2025-08-07T09:43:36Z,35150.65,debit,Savings,Savings expense,LKR
SYN-LARGE-00911,syn-user-0280,2025-03-12T11:21:04Z,9595.12,debit,Utilities,Utilities expense,LKR
SYN-LARGE-00912,syn-user-0062,2025-05-21T17:35:10Z,5873.47,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-00913,syn-user-0225,2025-05-05T09:50:54Z,1090.13,credit,Refund,Refund transaction,LKR
SYN-LARGE-00914,syn-user-0193,2026-02-03T06:11:59Z,3340.96,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-00915,syn-user-0046,2025-12-28T21:44:08Z,9623.91,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00916,syn-user-0106,2025-03-15T13:11:39Z,42186.46,debit,Travel,Travel expense,LKR
SYN-LARGE-00917,syn-user-0020,2025-11-02T08:40:52Z,18749.44,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-00918,syn-user-0155,2025-06-28T09:33:06Z,23500.59,debit,Travel,Travel expense,LKR
SYN-LARGE-00919,syn-user-0186,2026-01-25T12:17:03Z,22077.02,debit,Travel,Travel expense,LKR
SYN-LARGE-00920,syn-user-0100,2025-02-27T21:31:11Z,68283.63,debit,Savings,Savings expense,LKR
SYN-LARGE-00921,syn-user-0082,2025-12-10T15:13:27Z,48308.46,debit,Housing,Housing expense,LKR
SYN-LARGE-00922,syn-user-0129,2025-06-21T07:59:34Z,2689.38,debit,Education,Education expense,LKR
SYN-LARGE-00923,syn-user-0091,2025-03-22T08:57:15Z,21081.24,debit,Education,Education expense,LKR
SYN-LARGE-00924,syn-user-0228,2025-10-31T16:14:49Z,6763.79,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00925,syn-user-0057,2025-06-16T12:24:57Z,9325.03,debit,Utilities,Utilities expense,LKR
SYN-LARGE-00926,syn-user-0113,2025-02-07T19:09:13Z,3119.23,debit,Education,Education expense,LKR
SYN-LARGE-00927,syn-user-0233,2025-04-02T12:40:22Z,7679.49,debit,Transport,Transport expense,LKR
SYN-LARGE-00928,syn-user-0139,2025-04-14T07:17:08Z,50533.89,debit,Housing,Housing expense,LKR
SYN-LARGE-00929,syn-user-0057,2025-08-27T13:56:18Z,11764.58,debit,Transport,Transport expense,LKR
SYN-LARGE-00930,syn-user-0081,2026-02-09T13:05:26Z,40987.07,debit,Debt,Debt expense,LKR
SYN-LARGE-00931,syn-user-0268,2025-09-08T20:17:00Z,7834.12,debit,Utilities,Utilities expense,LKR
SYN-LARGE-00932,syn-user-0220,2026-01-12T16:27:37Z,13086.05,credit,Gift,Gift transaction,LKR
SYN-LARGE-00933,syn-user-0114,2025-10-30T19:02:02Z,40675.70,debit,Debt,Debt expense,LKR
SYN-LARGE-00934,syn-user-0241,2026-01-11T18:30:51Z,38007.79,debit,Housing,Housing expense,LKR
SYN-LARGE-00935,syn-user-0051,2025-08-20T06:44:46Z,16962.17,debit,Food,Food expense,LKR
SYN-LARGE-00936,syn-user-0209,2025-04-22T08:01:30Z,27710.93,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-00937,syn-user-0157,2025-03-24T06:29:29Z,34259.68,debit,Debt,Debt expense,LKR
SYN-LARGE-00938,syn-user-0071,2025-12-27T06:55:40Z,28654.32,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00939,syn-user-0037,2025-07-17T15:27:48Z,24454.31,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00940,syn-user-0139,2025-12-24T12:50:43Z,53044.95,debit,Travel,Travel expense,LKR
SYN-LARGE-00941,syn-user-0042,2025-11-14T17:56:03Z,42192.61,debit,Housing,Housing expense,LKR
SYN-LARGE-00942,syn-user-0057,2025-07-16T17:11:41Z,4237.16,debit,Debt,Debt expense,LKR
SYN-LARGE-00943,syn-user-0287,2025-12-27T10:21:15Z,31169.44,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-00944,syn-user-0277,2025-02-28T12:48:47Z,39523.08,debit,Debt,Debt expense,LKR
SYN-LARGE-00945,syn-user-0116,2025-06-14T19:17:03Z,11475.60,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00946,syn-user-0033,2025-07-10T09:30:45Z,20556.55,debit,Education,Education expense,LKR
SYN-LARGE-00947,syn-user-0273,2025-12-14T17:51:43Z,10381.94,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00948,syn-user-0034,2025-04-07T18:57:11Z,4405.04,debit,Education,Education expense,LKR
SYN-LARGE-00949,syn-user-0148,2025-02-09T10:31:09Z,15642.34,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-00950,syn-user-0105,2025-09-24T10:30:22Z,31778.96,debit,Housing,Housing expense,LKR
SYN-LARGE-00951,syn-user-0216,2025-08-16T15:12:04Z,26142.69,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-00952,syn-user-0012,2026-02-15T19:37:21Z,59086.47,debit,Travel,Travel expense,LKR
SYN-LARGE-00953,syn-user-0168,2025-09-06T20:29:19Z,76245.98,debit,Travel,Travel expense,LKR
SYN-LARGE-00954,syn-user-0291,2025-03-09T14:14:30Z,4440.83,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00955,syn-user-0191,2025-05-28T15:29:10Z,24971.90,debit,Housing,Housing expense,LKR
SYN-LARGE-00956,syn-user-0083,2025-12-31T10:10:15Z,14638.28,debit,Transport,Transport expense,LKR
SYN-LARGE-00957,syn-user-0060,2025-01-22T14:23:11Z,7875.12,debit,Debt,Debt expense,LKR
SYN-LARGE-00958,syn-user-0106,2025-10-15T17:09:23Z,28770.78,debit,Savings,Savings expense,LKR
SYN-LARGE-00959,syn-user-0230,2025-10-04T06:25:59Z,29235.70,debit,Travel,Travel expense,LKR
SYN-LARGE-00960,syn-user-0256,2026-01-29T10:00:47Z,27906.53,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-00961,syn-user-0280,2025-09-17T15:48:36Z,10846.91,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00962,syn-user-0076,2026-02-14T09:46:30Z,14208.69,debit,Education,Education expense,LKR
SYN-LARGE-00963,syn-user-0021,2025-03-13T18:39:53Z,10702.06,debit,Food,Food expense,LKR
SYN-LARGE-00964,syn-user-0113,2025-08-17T12:37:33Z,3610.47,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00965,syn-user-0114,2026-02-05T08:34:54Z,4949.17,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00966,syn-user-0229,2025-12-13T18:12:31Z,27395.99,debit,Food,Food expense,LKR
SYN-LARGE-00967,syn-user-0163,2025-11-05T17:25:09Z,60697.01,debit,Housing,Housing expense,LKR
SYN-LARGE-00968,syn-user-0219,2025-07-09T17:19:28Z,31378.57,debit,Housing,Housing expense,LKR
SYN-LARGE-00969,syn-user-0288,2025-02-14T19:51:28Z,22504.30,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-00970,syn-user-0148,2025-03-25T19:46:57Z,36672.03,credit,Gift,Gift transaction,LKR
SYN-LARGE-00971,syn-user-0213,2025-03-13T12:19:30Z,6158.31,debit,Debt,Debt expense,LKR
SYN-LARGE-00972,syn-user-0269,2025-06-21T08:00:26Z,11463.65,credit,Refund,Refund transaction,LKR
SYN-LARGE-00973,syn-user-0140,2025-08-01T10:12:11Z,21597.16,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-00974,syn-user-0196,2025-05-29T15:53:37Z,56671.56,debit,Housing,Housing expense,LKR
SYN-LARGE-00975,syn-user-0156,2025-09-10T06:09:16Z,9756.29,debit,Education,Education expense,LKR
SYN-LARGE-00976,syn-user-0154,2025-11-24T15:26:11Z,5842.90,debit,Education,Education expense,LKR
SYN-LARGE-00977,syn-user-0252,2025-12-19T14:31:04Z,23609.67,debit,Housing,Housing expense,LKR
SYN-LARGE-00978,syn-user-0186,2025-10-25T21:44:52Z,26182.03,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00979,syn-user-0062,2025-07-11T14:10:37Z,3245.67,debit,Debt,Debt expense,LKR
SYN-LARGE-00980,syn-user-0030,2025-03-16T07:17:23Z,6324.70,debit,Transport,Transport expense,LKR
SYN-LARGE-00981,syn-user-0215,2025-11-22T15:33:40Z,3333.71,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00982,syn-user-0040,2025-09-21T09:38:48Z,8146.65,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-00983,syn-user-0086,2025-10-06T15:17:43Z,37414.80,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00984,syn-user-0186,2025-02-19T06:08:33Z,37261.19,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00985,syn-user-0145,2025-07-10T11:06:13Z,10869.08,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00986,syn-user-0080,2025-09-15T22:54:34Z,9910.09,debit,Utilities,Utilities expense,LKR
SYN-LARGE-00987,syn-user-0283,2025-12-26T08:07:52Z,13433.66,debit,Food,Food expense,LKR
SYN-LARGE-00988,syn-user-0068,2025-01-09T10:52:28Z,15450.27,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00989,syn-user-0268,2026-01-26T15:01:47Z,21359.68,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-00990,syn-user-0061,2025-04-24T13:19:08Z,6552.01,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-00991,syn-user-0108,2025-03-08T09:04:01Z,21033.73,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00992,syn-user-0248,2026-01-23T22:37:03Z,2899.74,debit,Utilities,Utilities expense,LKR
SYN-LARGE-00993,syn-user-0241,2025-03-02T06:48:06Z,21113.63,debit,Housing,Housing expense,LKR
SYN-LARGE-00994,syn-user-0064,2025-11-05T17:01:05Z,26249.91,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-00995,syn-user-0075,2026-01-18T11:54:32Z,17283.05,debit,Debt,Debt expense,LKR
SYN-LARGE-00996,syn-user-0124,2025-09-16T06:33:13Z,23489.66,debit,Food,Food expense,LKR
SYN-LARGE-00997,syn-user-0099,2025-05-25T09:59:13Z,27319.20,credit,Gift,Gift transaction,LKR
SYN-LARGE-00998,syn-user-0259,2025-12-29T09:11:53Z,10367.85,debit,Debt,Debt expense,LKR
SYN-LARGE-00999,syn-user-0182,2025-07-14T09:48:20Z,22797.22,debit,Travel,Travel expense,LKR
SYN-LARGE-01000,syn-user-0064,2025-08-27T17:45:18Z,62018.84,credit,Freelance,Freelance transaction,LKR
